,city,state,age,males,females,state_name,city_state
520,Concord,NC,19.0,1,0,North Carolina,"Concord, North Carolina"
521,Concord,NC,22.0,1,0,North Carolina,"Concord, North Carolina"
522,Concord,NC,30.0,1,0,North Carolina,"Concord, North Carolina"
523,Concord,NC,49.0,1,0,North Carolina,"Concord, North Carolina"
524,Dobson,NC,48.0,1,0,North Carolina,"Dobson, North Carolina"
525,Durham,NC,17.0,2,0,North Carolina,"Durham, North Carolina"
526,Durham,NC,18.0,1,0,North Carolina,"Durham, North Carolina"
527,Durham,NC,19.0,1,0,North Carolina,"Durham, North Carolina"
528,Durham,NC,20.0,1,0,North Carolina,"Durham, North Carolina"
529,Durham,NC,22.0,3,0,North Carolina,"Durham, North Carolina"
530,Durham,NC,23.0,1,0,North Carolina,"Durham, North Carolina"
531,Durham,NC,24.0,2,0,North Carolina,"Durham, North Carolina"
532,Durham,NC,25.0,1,0,North Carolina,"Durham, North Carolina"
533,Durham,NC,26.0,1,0,North Carolina,"Durham, North Carolina"
534,Durham,NC,27.0,2,0,North Carolina,"Durham, North Carolina"
535,Durham,NC,28.0,1,0,North Carolina,"Durham, North Carolina"
536,Durham,NC,31.0,1,0,North Carolina,"Durham, North Carolina"
537,Durham,NC,33.0,2,0,North Carolina,"Durham, North Carolina"
538,Durham,NC,34.0,1,0,North Carolina,"Durham, North Carolina"
539,Durham,NC,35.0,1,0,North Carolina,"Durham, North Carolina"
540,Durham,NC,37.0,1,0,North Carolina,"Durham, North Carolina"
541,Durham,NC,41.0,1,0,North Carolina,"Durham, North Carolina"
542,Durham,NC,42.0,1,0,North Carolina,"Durham, North Carolina"
543,Durham,NC,45.0,1,0,North Carolina,"Durham, North Carolina"
544,Durham,NC,47.0,1,0,North Carolina,"Durham, North Carolina"
545,Durham,NC,49.0,1,0,North Carolina,"Durham, North Carolina"
546,Eden,NC,36.0,1,0,North Carolina,"Eden, North Carolina"
547,Elizabeth City,NC,21.0,1,0,North Carolina,"Elizabeth City, North Carolina"
548,Elizabeth City,NC,23.0,1,0,North Carolina,"Elizabeth City, North Carolina"
549,Erwin,NC,37.0,1,0,North Carolina,"Erwin, North Carolina"
550,Fairmont,NC,16.0,1,0,North Carolina,"Fairmont, North Carolina"
551,Fairmont,NC,21.0,1,0,North Carolina,"Fairmont, North Carolina"
552,Fairmont,NC,33.0,1,0,North Carolina,"Fairmont, North Carolina"
553,Fayetteville,NC,4.0,1,0,North Carolina,"Fayetteville, North Carolina"
554,Fayetteville,NC,16.0,2,0,North Carolina,"Fayetteville, North Carolina"
555,Fayetteville,NC,19.0,4,0,North Carolina,"Fayetteville, North Carolina"
556,Fayetteville,NC,20.0,1,0,North Carolina,"Fayetteville, North Carolina"
557,Fayetteville,NC,21.0,1,0,North Carolina,"Fayetteville, North Carolina"
558,Fayetteville,NC,22.0,2,0,North Carolina,"Fayetteville, North Carolina"
559,Fayetteville,NC,25.0,2,0,North Carolina,"Fayetteville, North Carolina"
560,Fayetteville,NC,26.0,1,0,North Carolina,"Fayetteville, North Carolina"
561,Fayetteville,NC,27.0,1,0,North Carolina,"Fayetteville, North Carolina"
562,Fayetteville,NC,28.0,1,0,North Carolina,"Fayetteville, North Carolina"
563,Fayetteville,NC,29.0,2,0,North Carolina,"Fayetteville, North Carolina"
564,Fayetteville,NC,31.0,1,0,North Carolina,"Fayetteville, North Carolina"
565,Fayetteville,NC,32.0,1,0,North Carolina,"Fayetteville, North Carolina"
566,Fayetteville,NC,35.0,2,0,North Carolina,"Fayetteville, North Carolina"
567,Fayetteville,NC,36.0,1,0,North Carolina,"Fayetteville, North Carolina"
568,Fayetteville,NC,37.0,1,0,North Carolina,"Fayetteville, North Carolina"
569,Fayetteville,NC,42.0,1,0,North Carolina,"Fayetteville, North Carolina"
570,Fayetteville,NC,48.0,1,0,North Carolina,"Fayetteville, North Carolina"
571,Fayetteville,NC,50.0,1,0,North Carolina,"Fayetteville, North Carolina"
572,Forest Hills,NC,18.0,1,0,North Carolina,"Forest Hills, North Carolina"
573,Fort Bragg,NC,21.0,1,0,North Carolina,"Fort Bragg, North Carolina"
574,Fuquay-Varina,NC,64.0,1,0,North Carolina,"Fuquay-Varina, North Carolina"
575,Garner,NC,25.0,1,0,North Carolina,"Garner, North Carolina"
576,Garner,NC,35.0,1,0,North Carolina,"Garner, North Carolina"
577,Garysburg,NC,51.0,1,0,North Carolina,"Garysburg, North Carolina"
578,Gastonia,NC,17.0,1,0,North Carolina,"Gastonia, North Carolina"
579,Gastonia,NC,28.0,1,0,North Carolina,"Gastonia, North Carolina"
580,Gibsonville,NC,61.0,1,0,North Carolina,"Gibsonville, North Carolina"
581,Goldsboro,NC,18.0,2,0,North Carolina,"Goldsboro, North Carolina"
582,Goldsboro,NC,23.0,1,0,North Carolina,"Goldsboro, North Carolina"
583,Goldsboro,NC,35.0,1,0,North Carolina,"Goldsboro, North Carolina"
584,Goldsboro,NC,42.0,1,0,North Carolina,"Goldsboro, North Carolina"
585,Graham,NC,29.0,1,0,North Carolina,"Graham, North Carolina"
586,Greensboro,NC,14.0,2,0,North Carolina,"Greensboro, North Carolina"
587,Greensboro,NC,24.0,1,0,North Carolina,"Greensboro, North Carolina"
588,Greensboro,NC,26.0,1,0,North Carolina,"Greensboro, North Carolina"
589,Greensboro,NC,28.0,2,1,North Carolina,"Greensboro, North Carolina"
590,Greensboro,NC,32.0,1,0,North Carolina,"Greensboro, North Carolina"
591,Greensboro,NC,34.0,1,0,North Carolina,"Greensboro, North Carolina"
592,Greensboro,NC,38.0,1,1,North Carolina,"Greensboro, North Carolina"
593,Greensboro,NC,40.0,1,0,North Carolina,"Greensboro, North Carolina"
594,Greensboro,NC,55.0,1,0,North Carolina,"Greensboro, North Carolina"
595,Greensboro,NC,59.0,1,0,North Carolina,"Greensboro, North Carolina"
596,Greensboro,NC,60.0,1,0,North Carolina,"Greensboro, North Carolina"
597,Greensboro,NC,61.0,1,0,North Carolina,"Greensboro, North Carolina"
598,Greenville,NC,20.0,1,0,North Carolina,"Greenville, North Carolina"
599,Greenville,NC,24.0,1,0,North Carolina,"Greenville, North Carolina"
600,Greenville,NC,25.0,1,0,North Carolina,"Greenville, North Carolina"
601,Greenville,NC,36.0,1,0,North Carolina,"Greenville, North Carolina"
602,Greenville,NC,48.0,1,0,North Carolina,"Greenville, North Carolina"
603,Harrisburg,NC,42.0,1,0,North Carolina,"Harrisburg, North Carolina"
604,Harrisburg,NC,50.0,1,0,North Carolina,"Harrisburg, North Carolina"
605,Harrisburg,NC,64.0,1,0,North Carolina,"Harrisburg, North Carolina"
606,Henderson,NC,17.0,1,0,North Carolina,"Henderson, North Carolina"
607,Henderson,NC,24.0,1,0,North Carolina,"Henderson, North Carolina"
608,Henderson,NC,33.0,1,0,North Carolina,"Henderson, North Carolina"
609,Hendersonville,NC,32.0,1,0,North Carolina,"Hendersonville, North Carolina"
610,Hendersonville,NC,51.0,1,0,North Carolina,"Hendersonville, North Carolina"
611,Hickory,NC,32.0,1,0,North Carolina,"Hickory, North Carolina"
612,Hickory,NC,67.0,1,0,North Carolina,"Hickory, North Carolina"
613,High Point,NC,29.0,1,0,North Carolina,"High Point, North Carolina"
614,Hoke County,NC,35.0,1,0,North Carolina,"Hoke County, North Carolina"
615,Hubert,NC,16.0,1,0,North Carolina,"Hubert, North Carolina"
616,Jacksonville,NC,21.0,1,0,North Carolina,"Jacksonville, North Carolina"
617,Jacksonville,NC,37.0,1,0,North Carolina,"Jacksonville, North Carolina"
618,Jacksonville,NC,39.0,1,0,North Carolina,"Jacksonville, North Carolina"
619,Johnston County,NC,62.0,1,0,North Carolina,"Johnston County, North Carolina"
620,Kingston,NC,20.0,1,0,North Carolina,"Kingston, North Carolina"
621,Kinston,NC,18.0,1,0,North Carolina,"Kinston, North Carolina"
622,Kinston,NC,19.0,1,0,North Carolina,"Kinston, North Carolina"
623,Kinston,NC,30.0,1,0,North Carolina,"Kinston, North Carolina"
624,Knightdale,NC,49.0,1,1,North Carolina,"Knightdale, North Carolina"
625,Laurinburg,NC,24.0,1,0,North Carolina,"Laurinburg, North Carolina"
626,Lee County,NC,26.0,1,0,North Carolina,"Lee County, North Carolina"
627,Leicester,NC,65.0,1,0,North Carolina,"Leicester, North Carolina"
628,Lenoir County,NC,20.0,1,0,North Carolina,"Lenoir County, North Carolina"
629,Lenoir County,NC,35.0,1,0,North Carolina,"Lenoir County, North Carolina"
630,Lewisville,NC,28.0,1,0,North Carolina,"Lewisville, North Carolina"
631,Lexington,NC,32.0,1,0,North Carolina,"Lexington, North Carolina"
632,Lillington,NC,22.0,1,0,North Carolina,"Lillington, North Carolina"
633,Lillington,NC,47.0,1,0,North Carolina,"Lillington, North Carolina"
634,Louisburg,NC,34.0,1,0,North Carolina,"Louisburg, North Carolina"
635,Lumberton,NC,10.0,1,0,North Carolina,"Lumberton, North Carolina"
636,Lumberton,NC,18.0,1,0,North Carolina,"Lumberton, North Carolina"
637,Lumberton,NC,20.0,1,0,North Carolina,"Lumberton, North Carolina"
638,Lumberton,NC,21.0,1,0,North Carolina,"Lumberton, North Carolina"
639,Lumberton,NC,22.0,1,0,North Carolina,"Lumberton, North Carolina"
640,Lumberton,NC,28.0,1,0,North Carolina,"Lumberton, North Carolina"
641,Lumberton,NC,34.0,1,0,North Carolina,"Lumberton, North Carolina"
642,Lumberton,NC,36.0,1,0,North Carolina,"Lumberton, North Carolina"
643,Lumberton,NC,45.0,1,0,North Carolina,"Lumberton, North Carolina"
644,Lumberton,NC,46.0,1,0,North Carolina,"Lumberton, North Carolina"
645,Lumberton,NC,48.0,1,0,North Carolina,"Lumberton, North Carolina"
646,Marion,NC,16.0,1,0,North Carolina,"Marion, North Carolina"
647,Marion,NC,18.0,1,0,North Carolina,"Marion, North Carolina"
648,Marion,NC,49.0,1,0,North Carolina,"Marion, North Carolina"
649,Matthews,NC,23.0,1,0,North Carolina,"Matthews, North Carolina"
650,Maxton,NC,61.0,1,0,North Carolina,"Maxton, North Carolina"
651,Mollie,NC,79.0,1,0,North Carolina,"Mollie, North Carolina"
652,Monroe,NC,49.0,1,0,North Carolina,"Monroe, North Carolina"
653,Monroe,NC,62.0,1,0,North Carolina,"Monroe, North Carolina"
654,Mooresboro,NC,19.0,1,0,North Carolina,"Mooresboro, North Carolina"
655,Mount Holly,NC,62.0,1,0,North Carolina,"Mount Holly, North Carolina"
656,Mt. Olive,NC,27.0,1,0,North Carolina,"Mt. Olive, North Carolina"
657,Nashville,NC,10.0,1,0,North Carolina,"Nashville, North Carolina"
658,Nashville,NC,53.0,1,0,North Carolina,"Nashville, North Carolina"
659,New Bern,NC,26.0,1,0,North Carolina,"New Bern, North Carolina"
660,New Hanover County,NC,44.0,1,0,North Carolina,"New Hanover County, North Carolina"
661,North Wilkesboro,NC,51.0,1,0,North Carolina,"North Wilkesboro, North Carolina"
662,Northampton,NC,22.0,1,0,North Carolina,"Northampton, North Carolina"
663,Oxford,NC,49.0,1,0,North Carolina,"Oxford, North Carolina"
664,Parkton,NC,17.0,1,0,North Carolina,"Parkton, North Carolina"
665,Pfafftown,NC,52.0,1,0,North Carolina,"Pfafftown, North Carolina"
666,Pikeville,NC,24.0,1,0,North Carolina,"Pikeville, North Carolina"
667,Pinetown,NC,59.0,1,0,North Carolina,"Pinetown, North Carolina"
668,Raeford,NC,28.0,1,0,North Carolina,"Raeford, North Carolina"
669,Raleigh,NC,18.0,1,0,North Carolina,"Raleigh, North Carolina"
670,Raleigh,NC,19.0,1,0,North Carolina,"Raleigh, North Carolina"
671,Raleigh,NC,21.0,1,0,North Carolina,"Raleigh, North Carolina"
672,Raleigh,NC,23.0,1,0,North Carolina,"Raleigh, North Carolina"
673,Raleigh,NC,24.0,1,0,North Carolina,"Raleigh, North Carolina"
674,Raleigh,NC,25.0,1,0,North Carolina,"Raleigh, North Carolina"
675,Raleigh,NC,35.0,1,0,North Carolina,"Raleigh, North Carolina"
676,Raleigh,NC,38.0,1,0,North Carolina,"Raleigh, North Carolina"
677,Raleigh,NC,42.0,1,0,North Carolina,"Raleigh, North Carolina"
678,Reaford,NC,16.0,1,0,North Carolina,"Reaford, North Carolina"
